job_id,skill,importance
79,CI/CD,tech_stack
79,Containers,tech_stack
79,Communication,soft_skill
79,Collaboration,soft_skill
79,Knowledge sharing,soft_skill
79,Ability to simplify complex concepts,soft_skill
79,Variable pay 6%,benefit
79,Profit sharing,benefit
79,Holiday bonus 1%,benefit
79,Vehicle purchase discounts,benefit
79,Gift vouchers (200-400€),benefit
79,Remote work (2 days office),benefit
79,IT equipment + internet allowance,benefit
79,Training plan,benefit
79,Career development plan,benefit
79,Internal mobility every 3 years,benefit
79,Meal tickets (10€),benefit
79,10 RTT days,benefit
80,n8n,must
80,Make,must
80,Integromat,must
80,Zapier,must
80,Python,must
80,REST APIs,must
80,AI voice APIs,must
80,AI text APIs,must
80,Twilio,must
80,Asterisk,must
80,MySQL,nice
80,Airtable,nice
80,PostgreSQL,nice
80,Node.js,nice
80,JavaScript,nice
80,Startup experience,nice
80,SaaS,nice
80,CRM integration,nice
80,Bot development,nice
80,Python,tech_stack
80,n8n,tech_stack
80,Make,tech_stack
80,Integromat,tech_stack
80,Zapier,tech_stack
80,OpenAI API,tech_stack
80,ElevenLabs,tech_stack
80,Whisper,tech_stack
80,Twilio,tech_stack
80,Asterisk,tech_stack
80,MySQL,tech_stack
80,Airtable,tech_stack
80,PostgreSQL,tech_stack
80,Node.js,tech_stack
80,JavaScript,tech_stack
80,Problem‑solving,soft_skill
80,Curiosity,soft_skill
80,Innovation mindset,soft_skill
80,Business process understanding,soft_skill
80,Collaboration,soft_skill
80,Flexibility,soft_skill
80,Flexibilidad horaria,benefit
80,Entorno creativo,benefit
80,Participación en desarrollo de productos innovadores,benefit
80,Oportunidad de crecimiento a largo plazo,benefit
81,n8n,must
81,Make,must
81,Integromat,must
81,Zapier,must
81,Python,must
81,REST APIs,must
81,API integration,must
81,Voice AI,must
81,ElevenLabs,must
81,OpenAI API,must
81,Whisper,must
81,Twilio,must
81,Asterisk,must
81,MySQL,nice
81,Airtable,nice
81,PostgreSQL,nice
81,Node.js,nice
81,JavaScript,nice
81,CRM integration,nice
81,Bots,nice
81,Startup experience,nice
81,SaaS experience,nice
81,Python,tech_stack
81,n8n,tech_stack
81,Make,tech_stack
81,Integromat,tech_stack
81,Zapier,tech_stack
81,OpenAI API,tech_stack
81,ElevenLabs,tech_stack
81,Whisper,tech_stack
81,Twilio,tech_stack
81,Asterisk,tech_stack
81,MySQL,tech_stack
81,Airtable,tech_stack
81,PostgreSQL,tech_stack
81,Node.js,tech_stack
81,JavaScript,tech_stack
81,Problem‑solving,soft_skill
81,Curiosity,soft_skill
81,Innovation mindset,soft_skill
81,Business process understanding,soft_skill
81,Collaboration,soft_skill
81,Creativity,soft_skill
81,Flexible hours,benefit
81,Creative environment,benefit
81,Long‑term collaboration,benefit
81,Growth opportunities,benefit
82,Python,must
82,REST APIs,must
82,n8n,must
82,Make,must
82,Integromat,must
82,Zapier,must
82,ElevenLabs,must
82,OpenAI,must
82,Whisper,must
82,Twilio,must
82,Asterisk,must
82,MySQL,nice
82,PostgreSQL,nice
82,Airtable,nice
82,Node.js,nice
82,JavaScript,nice
82,CRM integration,nice
82,bot development,nice
82,startup experience,nice
82,SaaS,nice
82,Python,tech_stack
82,n8n,tech_stack
82,Make,tech_stack
82,Integromat,tech_stack
82,Zapier,tech_stack
82,ElevenLabs,tech_stack
82,OpenAI,tech_stack
82,Whisper,tech_stack
82,Twilio,tech_stack
82,Asterisk,tech_stack
82,MySQL,tech_stack
82,PostgreSQL,tech_stack
82,Airtable,tech_stack
82,Node.js,tech_stack
82,JavaScript,tech_stack
82,problem‑solving,soft_skill
82,curiosity,soft_skill
82,innovation,soft_skill
82,collaboration,soft_skill
82,flexibility,soft_skill
82,creativity,soft_skill
82,flexibilidad horaria,benefit
82,entorno creativo,benefit
82,participación en desarrollo de productos innovadores,benefit
82,posibilidad de colaboración a largo plazo,benefit
82,crecimiento dentro del equipo,benefit
83,Python,must
83,APIs REST,must
83,Automatización de procesos,must
83,Integración de CRM,must
83,Twilio,must
83,Asterisk,must
83,ElevenLabs,must
83,OpenAI,must
83,Whisper,must
83,Zapier,must
83,Make (Integromat),must
83,Conexión de APIs,must
83,MySQL,nice
83,PostgreSQL,nice
83,Airtable,nice
83,Node.js,nice
83,JavaScript,nice
83,Experiencia en startups,nice
83,Experiencia en SaaS,nice
83,Creación de bots de atención automática,nice
83,Python,tech_stack
83,APIs REST,tech_stack
83,Twilio,tech_stack
83,Asterisk,tech_stack
83,ElevenLabs,tech_stack
83,OpenAI,tech_stack
83,Whisper,tech_stack
83,Zapier,tech_stack
83,Make (Integromat),tech_stack
83,MySQL,tech_stack
83,PostgreSQL,tech_stack
83,Airtable,tech_stack
83,Node.js,tech_stack
83,JavaScript,tech_stack
83,Resolución de problemas,soft_skill
83,Curiosidad por la IA,soft_skill
83,Innovación,soft_skill
83,Entendimiento de procesos de negocio,soft_skill
83,Trabajo en equipo,soft_skill
83,Español,language
83,Flexibilidad horaria,benefit
83,Entorno creativo,benefit
83,Participación directa en desarrollo de productos innovadores,benefit
83,Oportunidad de crecimiento dentro del equipo,benefit
83,Colaboración a largo plazo,benefit
84,Python,must
84,n8n,must
84,Make,must
84,Integromat,must
84,Zapier,must
84,API integration,must
84,ElevenLabs,must
84,OpenAI API,must
84,Whisper,must
84,Twilio,must
84,Asterisk,must
84,MySQL,nice
84,Airtable,nice
84,PostgreSQL,nice
84,Node.js,nice
84,JavaScript,nice
84,Startup experience,nice
84,CRM integration,nice
84,Bot development,nice
84,Python,tech_stack
84,n8n,tech_stack
84,Make,tech_stack
84,Integromat,tech_stack
84,Zapier,tech_stack
84,ElevenLabs,tech_stack
84,OpenAI API,tech_stack
84,Whisper,tech_stack
84,Twilio,tech_stack
84,Asterisk,tech_stack
84,MySQL,tech_stack
84,Airtable,tech_stack
84,PostgreSQL,tech_stack
84,Node.js,tech_stack
84,JavaScript,tech_stack
84,Problem‑solving,soft_skill
84,Curiosity about AI,soft_skill
84,Innovative mindset,soft_skill
84,Business process understanding,soft_skill
84,Collaboration,soft_skill
84,Flexible hours,benefit
84,Creative environment,benefit
84,Long‑term collaboration opportunities,benefit
84,Growth within the team,benefit
85,n8n,must
85,Make,must
85,Integromat,must
85,Zapier,must
85,Python,must
85,REST APIs,must
85,ElevenLabs,must
85,OpenAI API,must
85,Whisper,must
85,Twilio,must
85,Asterisk,must
85,MySQL,nice
85,PostgreSQL,nice
85,Airtable,nice
85,Node.js,nice
85,JavaScript,nice
85,SaaS startup experience,nice
85,CRM integration,nice
85,Bot development,nice
85,Python,tech_stack
85,n8n,tech_stack
85,Make,tech_stack
85,Integromat,tech_stack
85,Zapier,tech_stack
85,OpenAI API,tech_stack
85,ElevenLabs,tech_stack
85,Whisper,tech_stack
85,Twilio,tech_stack
85,Asterisk,tech_stack
85,MySQL,tech_stack
85,PostgreSQL,tech_stack
85,Airtable,tech_stack
85,Node.js,tech_stack
85,JavaScript,tech_stack
85,problem‑solving,soft_skill
85,curiosity,soft_skill
85,innovation,soft_skill
85,business process understanding,soft_skill
85,teamwork,soft_skill
85,flexibilidad horaria,benefit
85,entorno creativo,benefit
85,crecimiento profesional,benefit
85,participación en proyectos de IA aplicada,benefit
86,Python,must
86,n8n,must
86,API development,must
86,Automation,must
86,Voice AI integration,must
86,Twilio,must
86,Asterisk,must
86,MySQL,nice
86,PostgreSQL,nice
86,Airtable,nice
86,Node.js,nice
86,JavaScript,nice
86,CRM integration,nice
86,Startup experience,nice
86,SaaS product development,nice
86,Python,tech_stack
86,n8n,tech_stack
86,Make,tech_stack
86,Integromat,tech_stack
86,Zapier,tech_stack
86,ElevenLabs,tech_stack
86,OpenAI,tech_stack
86,Whisper,tech_stack
86,Twilio,tech_stack
86,Asterisk,tech_stack
86,MySQL,tech_stack
86,PostgreSQL,tech_stack
86,Airtable,tech_stack
86,Node.js,tech_stack
86,JavaScript,tech_stack
86,Problem solving,soft_skill
86,Curiosity,soft_skill
86,Innovative mindset,soft_skill
86,Collaboration,soft_skill
86,Business process understanding,soft_skill
86,Spanish,language
86,Flexible schedule,benefit
86,Creative work environment,benefit
86,Growth opportunities,benefit
86,Direct involvement in product development,benefit
87,n8n,must
87,Make,must
87,Integromat,must
87,Zapier,must
87,Python,must
87,REST APIs,must
87,ElevenLabs,must
87,OpenAI,must
87,Whisper,must
87,Twilio,must
87,Asterisk,must
87,MySQL,nice
87,Airtable,nice
87,PostgreSQL,nice
87,Node.js,nice
87,JavaScript,nice
87,CRM integration,nice
87,Bots,nice
87,Startup experience,nice
87,n8n,tech_stack
87,Make,tech_stack
87,Integromat,tech_stack
87,Zapier,tech_stack
87,Python,tech_stack
87,OpenAI API,tech_stack
87,ElevenLabs,tech_stack
87,Whisper,tech_stack
87,Twilio,tech_stack
87,Asterisk,tech_stack
87,MySQL,tech_stack
87,Airtable,tech_stack
87,PostgreSQL,tech_stack
87,Node.js,tech_stack
87,JavaScript,tech_stack
87,Problem solving,soft_skill
87,Curiosity,soft_skill
87,Innovation,soft_skill
87,Collaboration,soft_skill
87,Creativity,soft_skill
87,Flexible schedule,benefit
87,Creative environment,benefit
87,Participation in real AI projects,benefit
87,Long-term collaboration,benefit
87,Growth opportunities,benefit
88,Python,must
88,n8n,must
88,Make,must
88,Integromat,must
88,Zapier,must
88,REST APIs,must
88,API integration,must
88,ElevenLabs,must
88,OpenAI API,must
88,Whisper,must
88,Twilio,must
88,Asterisk,must
88,MySQL,nice
88,Airtable,nice
88,PostgreSQL,nice
88,Node.js,nice
88,JavaScript,nice
88,CRM integration,nice
88,Bot development,nice
88,Startup experience,nice
88,SaaS experience,nice
88,Python,tech_stack
88,n8n,tech_stack
88,Make,tech_stack
88,Integromat,tech_stack
88,Zapier,tech_stack
88,OpenAI API,tech_stack
88,ElevenLabs,tech_stack
88,Whisper,tech_stack
88,Twilio,tech_stack
88,Asterisk,tech_stack
88,MySQL,tech_stack
88,Airtable,tech_stack
88,PostgreSQL,tech_stack
88,Problem solving,soft_skill
88,Curiosity,soft_skill
88,Innovation mindset,soft_skill
88,Collaboration,soft_skill
88,Business process analysis,soft_skill
88,Flexible schedule,benefit
88,Creative environment,benefit
88,Long-term collaboration,benefit
88,Growth opportunities,benefit
89,n8n,must
89,Make (Integromat),must
89,Zapier,must
89,Python,must
89,REST APIs,must
89,OpenAI API,must
89,ElevenLabs,must
89,Twilio,must
89,Asterisk,must
89,MySQL,nice
89,PostgreSQL,nice
89,Airtable,nice
89,Node.js,nice
89,JavaScript,nice
89,CRM integration,nice
89,SaaS experience,nice
89,Python,tech_stack
89,n8n,tech_stack
89,Make (Integromat),tech_stack
89,Zapier,tech_stack
89,OpenAI,tech_stack
89,ElevenLabs,tech_stack
89,Whisper,tech_stack
89,Twilio,tech_stack
89,Asterisk,tech_stack
89,MySQL,tech_stack
89,PostgreSQL,tech_stack
89,Airtable,tech_stack
89,Node.js,tech_stack
89,JavaScript,tech_stack
89,Problem solving,soft_skill
89,Curiosity,soft_skill
89,Innovative mindset,soft_skill
89,Teamwork,soft_skill
89,Business process analysis,soft_skill
89,Flexible hours,benefit
89,Creative environment,benefit
89,Long‑term collaboration opportunities,benefit
89,Career growth,benefit
89,Participation in innovative AI projects,benefit
90,Python,must
90,REST APIs,must
90,n8n,must
90,Make,must
90,Integromat,must
90,Zapier,must
90,ElevenLabs,must
90,OpenAI,must
90,Whisper,must
90,Twilio,must
90,Asterisk,must
90,Automation flow design,must
90,MySQL,nice
90,Airtable,nice
90,PostgreSQL,nice
90,Node.js,nice
90,JavaScript,nice
90,CRM integration,nice
90,Startup experience,nice
90,Bot development,nice
90,Python,tech_stack
90,n8n,tech_stack
90,Make,tech_stack
90,Integromat,tech_stack
90,Zapier,tech_stack
90,OpenAI API,tech_stack
90,ElevenLabs,tech_stack
90,Whisper,tech_stack
90,Twilio,tech_stack
90,Asterisk,tech_stack
90,MySQL,tech_stack
90,Airtable,tech_stack
90,PostgreSQL,tech_stack
90,Node.js,tech_stack
90,JavaScript,tech_stack
90,Problem-solving,soft_skill
90,Curiosity,soft_skill
90,Innovation mindset,soft_skill
90,Teamwork,soft_skill
90,Flexible schedule,benefit
90,Creative environment,benefit
90,Growth opportunities,benefit
90,Long-term collaboration,benefit
91,Python,must
91,n8n,must
91,Make,must
91,Integromat,must
91,Zapier,must
91,REST APIs,must
91,OpenAI API,must
91,ElevenLabs,must
91,Whisper,must
91,Twilio,must
91,Asterisk,must
91,MySQL,nice
91,PostgreSQL,nice
91,Airtable,nice
91,Node.js,nice
91,JavaScript,nice
91,CRM integration,nice
91,Bot development,nice
91,SaaS experience,nice
91,Python,tech_stack
91,n8n,tech_stack
91,Make,tech_stack
91,Integromat,tech_stack
91,Zapier,tech_stack
91,OpenAI API,tech_stack
91,ElevenLabs,tech_stack
91,Whisper,tech_stack
91,Twilio,tech_stack
91,Asterisk,tech_stack
91,MySQL,tech_stack
91,PostgreSQL,tech_stack
91,Airtable,tech_stack
91,Node.js,tech_stack
91,JavaScript,tech_stack
91,Problem solving,soft_skill
91,Curiosity,soft_skill
91,Innovation,soft_skill
91,Business process understanding,soft_skill
91,Collaboration,soft_skill
91,Flexibilidad horaria,benefit
91,Entorno creativo,benefit
91,Participación directa en desarrollo de productos innovadores,benefit
91,Posibilidad de colaboración a largo plazo y crecimiento,benefit
92,Python,must
92,REST APIs,must
92,Make,must
92,Integromat,must
92,Zapier,must
92,ElevenLabs,must
92,OpenAI,must
92,Whisper,must
92,Twilio,must
92,Asterisk,must
92,Business process analysis,must
92,MySQL,nice
92,Airtable,nice
92,PostgreSQL,nice
92,Node.js,nice
92,JavaScript,nice
92,Startup experience,nice
92,SaaS projects,nice
92,CRM integration,nice
92,Bot development,nice
92,Python,tech_stack
92,Make,tech_stack
92,Integromat,tech_stack
92,Zapier,tech_stack
92,ElevenLabs,tech_stack
92,OpenAI,tech_stack
92,Whisper,tech_stack
92,Twilio,tech_stack
92,Asterisk,tech_stack
92,MySQL,tech_stack
92,Airtable,tech_stack
92,PostgreSQL,tech_stack
92,Node.js,tech_stack
92,JavaScript,tech_stack
92,Problem‑solving,soft_skill
92,Curiosity,soft_skill
92,Innovation,soft_skill
92,Business process understanding,soft_skill
92,Teamwork,soft_skill
92,Spanish,language
92,Flexible hours,benefit
92,Creative environment,benefit
92,Long‑term collaboration,benefit
92,Growth opportunities,benefit
93,n8n,must
93,Make,must
93,Integromat,must
93,Zapier,must
93,Python,must
93,REST APIs,must
93,"AI services (ElevenLabs, OpenAI, Whisper)",must
93,Twilio,must
93,Asterisk,must
93,MySQL,nice
93,PostgreSQL,nice
93,Airtable,nice
93,Node.js,nice
93,JavaScript,nice
93,CRM integration,nice
93,Chatbot development,nice
93,Python,tech_stack
93,n8n,tech_stack
93,Make,tech_stack
93,Integromat,tech_stack
93,Zapier,tech_stack
93,OpenAI API,tech_stack
93,ElevenLabs,tech_stack
93,Whisper,tech_stack
93,Twilio,tech_stack
93,Asterisk,tech_stack
93,MySQL,tech_stack
93,PostgreSQL,tech_stack
93,Airtable,tech_stack
93,Node.js,tech_stack
93,JavaScript,tech_stack
93,problem‑solving,soft_skill
93,curiosity about AI,soft_skill
93,innovation mindset,soft_skill
93,business process understanding,soft_skill
93,collaboration,soft_skill
93,flexible hours,benefit
93,creative work environment,benefit
93,long‑term collaboration opportunities,benefit
93,growth within the team,benefit
94,Python,must
94,REST APIs,must
94,Make (Integromat),must
94,Zapier,must
94,ElevenLabs,must
94,OpenAI,must
94,Whisper,must
94,Twilio,must
94,Asterisk,must
94,MySQL,nice
94,Airtable,nice
94,PostgreSQL,nice
94,Node.js,nice
94,JavaScript,nice
94,CRM integration,nice
94,Python,tech_stack
94,Make,tech_stack
94,Integromat,tech_stack
94,Zapier,tech_stack
94,ElevenLabs,tech_stack
94,OpenAI,tech_stack
94,Whisper,tech_stack
94,Twilio,tech_stack
94,Asterisk,tech_stack
94,MySQL,tech_stack
94,Airtable,tech_stack
94,PostgreSQL,tech_stack
94,Node.js,tech_stack
94,Problem solving,soft_skill
94,Curiosity,soft_skill
94,Innovation,soft_skill
94,Team collaboration,soft_skill
94,Flexible schedule,benefit
94,Creative environment,benefit
94,Long-term collaboration opportunities,benefit
94,Growth within the team,benefit
94,Participation in innovative AI product development,benefit
95,Python,must
95,n8n,must
95,Make (Integromat),must
95,Zapier,must
95,OpenAI API,must
95,ElevenLabs,must
95,Twilio,must
95,REST APIs,must
95,MySQL,nice
95,PostgreSQL,nice
95,Airtable,nice
95,Node.js,nice
95,JavaScript,nice
95,CRM integration,nice
95,SaaS experience,nice
95,Python,tech_stack
95,n8n,tech_stack
95,Make,tech_stack
95,Integromat,tech_stack
95,Zapier,tech_stack
95,OpenAI,tech_stack
95,ElevenLabs,tech_stack
95,Whisper,tech_stack
95,Twilio,tech_stack
95,Asterisk,tech_stack
95,MySQL,tech_stack
95,PostgreSQL,tech_stack
95,Airtable,tech_stack
95,Node.js,tech_stack
95,JavaScript,tech_stack
95,problem solving,soft_skill
95,curiosity,soft_skill
95,teamwork,soft_skill
95,creativity,soft_skill
95,flexible hours,benefit
95,creative work environment,benefit
95,long‑term collaboration opportunities,benefit
95,growth within the team,benefit
95,startup expansion,benefit
96,Python,must
96,REST APIs,must
96,n8n,must
96,Make,must
96,Zapier,must
96,AI voice APIs,must
96,OpenAI API,must
96,ElevenLabs,must
96,Twilio,must
96,Asterisk,must
96,MySQL,nice
96,PostgreSQL,nice
96,Airtable,nice
96,Node.js,nice
96,JavaScript,nice
96,CRM integration,nice
96,startup experience,nice
96,Python,tech_stack
96,n8n,tech_stack
96,Make (Integromat),tech_stack
96,Zapier,tech_stack
96,OpenAI,tech_stack
96,ElevenLabs,tech_stack
96,Whisper,tech_stack
96,Twilio,tech_stack
96,Asterisk,tech_stack
96,MySQL,tech_stack
96,PostgreSQL,tech_stack
96,Airtable,tech_stack
96,Node.js,tech_stack
96,JavaScript,tech_stack
96,Resolutiva,soft_skill
96,Curiosidad,soft_skill
96,Innovación,soft_skill
96,Comprensión de procesos de negocio,soft_skill
96,Flexibilidad horaria,benefit
96,Entorno creativo,benefit
96,Participación en desarrollo de productos,benefit
96,Oportunidad de crecimiento,benefit
97,Python,must
97,REST APIs,must
97,n8n,must
97,Make,must
97,Integromat,must
97,Zapier,must
97,ElevenLabs,must
97,OpenAI API,must
97,Whisper,must
97,Twilio,must
97,Asterisk,must
97,MySQL,nice
97,Airtable,nice
97,PostgreSQL,nice
97,Node.js,nice
97,JavaScript,nice
97,CRM integration,nice
97,bot development,nice
97,startup experience,nice
97,SaaS projects,nice
97,Python,tech_stack
97,REST APIs,tech_stack
97,n8n,tech_stack
97,Make,tech_stack
97,Integromat,tech_stack
97,Zapier,tech_stack
97,ElevenLabs,tech_stack
97,OpenAI,tech_stack
97,Whisper,tech_stack
97,Twilio,tech_stack
97,Asterisk,tech_stack
97,MySQL,tech_stack
97,Airtable,tech_stack
97,PostgreSQL,tech_stack
97,Node.js,tech_stack
97,JavaScript,tech_stack
97,problem-solving,soft_skill
97,curiosity,soft_skill
97,innovation mindset,soft_skill
97,business process understanding,soft_skill
97,collaboration,soft_skill
97,creativity,soft_skill
97,flexible hours,benefit
97,creative environment,benefit
97,growth opportunities,benefit
97,long-term collaboration,benefit
98,Python,must
98,n8n,must
98,API integration,must
98,REST APIs,must
98,Twilio,must
98,Asterisk,must
98,ElevenLabs,must
98,OpenAI,must
98,Whisper,must
98,Zapier,must
98,Make,must
98,Integromat,must
98,MySQL,nice
98,PostgreSQL,nice
98,Airtable,nice
98,Node.js,nice
98,JavaScript,nice
98,CRM integration,nice
98,SaaS,nice
98,Startup experience,nice
98,Python,tech_stack
98,n8n,tech_stack
98,Make,tech_stack
98,Integromat,tech_stack
98,Zapier,tech_stack
98,ElevenLabs,tech_stack
98,OpenAI,tech_stack
98,Whisper,tech_stack
98,Twilio,tech_stack
98,Asterisk,tech_stack
98,MySQL,tech_stack
98,PostgreSQL,tech_stack
98,Airtable,tech_stack
98,Node.js,tech_stack
98,JavaScript,tech_stack
98,Problem-solving,soft_skill
98,Curiosity,soft_skill
98,Innovation,soft_skill
98,Collaboration,soft_skill
98,Business process understanding,soft_skill
98,Flexible schedule,benefit
98,Creative environment,benefit
98,Direct involvement in product development,benefit
98,Growth opportunities,benefit
99,n8n,must
99,Python,must
99,API integration,must
99,REST APIs,must
99,Voice AI services,must
99,Twilio,must
99,Asterisk,must
99,MySQL,nice
99,Airtable,nice
99,PostgreSQL,nice
99,Node.js,nice
99,JavaScript,nice
99,CRM integration,nice
99,Bot development,nice
99,Startup experience,nice
99,n8n,tech_stack
99,Python,tech_stack
99,OpenAI API,tech_stack
99,ElevenLabs,tech_stack
99,Whisper,tech_stack
99,Twilio,tech_stack
99,Asterisk,tech_stack
99,MySQL,tech_stack
99,Airtable,tech_stack
99,PostgreSQL,tech_stack
99,Zapier,tech_stack
99,Make,tech_stack
99,Integromat,tech_stack
99,problem solving,soft_skill
99,curiosity,soft_skill
99,innovation mindset,soft_skill
99,collaboration,soft_skill
99,flexibilidad horaria,benefit
99,entorno creativo,benefit
99,participación en proyectos reales de IA,benefit
99,crecimiento dentro del equipo,benefit
100,n8n,must
100,Python,must
100,API integration,must
100,REST APIs,must
100,voice AI integration,must
100,text AI integration,must
100,Twilio,must
100,Asterisk,must
100,MySQL,nice
100,PostgreSQL,nice
100,Airtable,nice
100,startup experience,nice
100,SaaS experience,nice
100,Node.js,nice
100,JavaScript,nice
100,CRM integration,nice
100,bot development,nice
100,n8n,tech_stack
100,Make,tech_stack
100,Integromat,tech_stack
100,Zapier,tech_stack
100,Python,tech_stack
100,OpenAI API,tech_stack
100,ElevenLabs,tech_stack
100,Whisper,tech_stack
100,Twilio,tech_stack
100,Asterisk,tech_stack
100,MySQL,tech_stack
100,PostgreSQL,tech_stack
100,Airtable,tech_stack
100,Node.js,tech_stack
100,JavaScript,tech_stack
100,problem solving,soft_skill
100,curiosity,soft_skill
100,innovation mindset,soft_skill
100,collaboration,soft_skill
100,flexible schedule,benefit
100,creative environment,benefit
100,growth opportunities,benefit
100,participation in innovative product development,benefit
100,long-term collaboration,benefit
101,n8n,must
101,Python,must
101,REST APIs,must
101,ElevenLabs,must
101,OpenAI API,must
101,Twilio,must
101,Asterisk,must
101,MySQL,nice
101,Airtable,nice
101,PostgreSQL,nice
101,Node.js,nice
101,JavaScript,nice
101,CRM integration,nice
101,Bots development,nice
101,Python,tech_stack
101,n8n,tech_stack
101,Make,tech_stack
101,Integromat,tech_stack
101,Zapier,tech_stack
101,ElevenLabs,tech_stack
101,OpenAI,tech_stack
101,Whisper,tech_stack
101,Twilio,tech_stack
101,Asterisk,tech_stack
101,MySQL,tech_stack
101,Airtable,tech_stack
101,PostgreSQL,tech_stack
101,Problem‑solving,soft_skill
101,Curiosity,soft_skill
101,Innovation,soft_skill
101,Collaboration,soft_skill
101,Flexibilidad horaria,benefit
101,Entorno creativo,benefit
101,Posibilidad de colaboración a largo plazo,benefit
101,Crecimiento dentro del equipo,benefit
101,Participación en proyectos reales de IA,benefit
102,n8n,must
102,Python,must
102,API integration,must
102,OpenAI,must
102,ElevenLabs,must
102,Twilio,must
102,Asterisk,must
102,MySQL,nice
102,PostgreSQL,nice
102,Airtable,nice
102,Node.js,nice
102,JavaScript,nice
102,CRM integration,nice
102,startup experience,nice
102,Python,tech_stack
102,n8n,tech_stack
102,OpenAI,tech_stack
102,ElevenLabs,tech_stack
102,Twilio,tech_stack
102,Airtable,tech_stack
102,Zapier,tech_stack
102,Make,tech_stack
102,Integromat,tech_stack
102,MySQL,tech_stack
102,PostgreSQL,tech_stack
102,Node.js,tech_stack
102,JavaScript,tech_stack
102,Asterisk,tech_stack
102,problem‑solving,soft_skill
102,curiosity,soft_skill
102,innovation,soft_skill
102,business process analysis,soft_skill
102,teamwork,soft_skill
102,flexibilidad horario,benefit
102,entorno creativo,benefit
102,participación en productos innovadores,benefit
102,crecimiento profesional,benefit
102,colaboración a largo plazo,benefit
103,n8n,must
103,Python,must
103,REST APIs,must
103,AI voice/text integration,must
103,Twilio,must
103,Asterisk,must
103,MySQL,nice
103,Airtable,nice
103,PostgreSQL,nice
103,Node.js,nice
103,JavaScript,nice
103,CRM integration,nice
103,bot creation,nice
103,startup experience,nice
103,Python,tech_stack
103,n8n,tech_stack
103,Make,tech_stack
103,Integromat,tech_stack
103,Zapier,tech_stack
103,ElevenLabs,tech_stack
103,OpenAI,tech_stack
103,Whisper,tech_stack
103,Twilio,tech_stack
103,Asterisk,tech_stack
103,MySQL,tech_stack
103,Airtable,tech_stack
103,PostgreSQL,tech_stack
103,Node.js,tech_stack
103,JavaScript,tech_stack
103,problem‑solving,soft_skill
103,curiosity,soft_skill
103,innovation,soft_skill
103,team collaboration,soft_skill
103,flexibilidad horaria,benefit
103,entorno creativo,benefit
103,participación en desarrollo de productos,benefit
103,colaboración a largo plazo,benefit
103,crecimiento dentro del equipo,benefit
104,Python,must
104,n8n,must
104,API integration,must
104,REST APIs,must
104,Twilio,must
104,Asterisk,must
104,ElevenLabs,must
104,OpenAI,must
104,Whisper,must
104,MySQL,nice
104,Airtable,nice
104,PostgreSQL,nice
104,Node.js,nice
104,JavaScript,nice
104,CRM integration,nice
104,Startup experience,nice
104,Bot development,nice
104,Python,tech_stack
104,n8n,tech_stack
104,Make,tech_stack
104,Integromat,tech_stack
104,Zapier,tech_stack
104,ElevenLabs,tech_stack
104,OpenAI,tech_stack
104,Whisper,tech_stack
104,Twilio,tech_stack
104,Asterisk,tech_stack
104,MySQL,tech_stack
104,Airtable,tech_stack
104,PostgreSQL,tech_stack
104,Node.js,tech_stack
104,JavaScript,tech_stack
104,Problem solving,soft_skill
104,Curiosity,soft_skill
104,Innovation mindset,soft_skill
104,Collaboration,soft_skill
104,Flexibilidad horaria,benefit
104,Entorno creativo,benefit
104,Crecimiento dentro del equipo,benefit
104,Colaboración a largo plazo,benefit
104,Participación en proyectos reales de IA,benefit
104,Formar parte de una startup en expansión,benefit
105,n8n (or Make / Integromat / Zapier) advanced,must
105,"Python (requests, APIs REST)",must
105,"Integración de servicios de voz o texto basados en IA (ElevenLabs, OpenAI, Whisper)",must
105,Uso y conexión de APIs,must
105,Desarrollo de flujos de automatización,must
105,Twilio/Asterisk,must
105,"Bases de datos (MySQL, Airtable, PostgreSQL)",nice
105,Node.js o JavaScript,nice
105,Experiencia en startups o proyectos SaaS,nice
105,Conexión de CRMs o creación de bots,nice
105,Python,tech_stack
105,n8n,tech_stack
105,Make,tech_stack
105,Integromat,tech_stack
105,Zapier,tech_stack
105,OpenAI API,tech_stack
105,ElevenLabs,tech_stack
105,Whisper,tech_stack
105,Twilio,tech_stack
105,Asterisk,tech_stack
105,MySQL,tech_stack
105,Airtable,tech_stack
105,PostgreSQL,tech_stack
105,Node.js,tech_stack
105,JavaScript,tech_stack
105,Mentalidad resolutiva,soft_skill
105,Curiosidad por la IA,soft_skill
105,Ganas de innovar,soft_skill
105,Trabajo en equipo,soft_skill
105,Creatividad,soft_skill
105,Flexibilidad horaria,benefit
105,Entorno creativo,benefit
105,Participación directa en el desarrollo de productos innovadores,benefit
105,Posibilidad de colaboración a largo plazo y crecimiento dentro del equipo,benefit
106,n8n,must
106,Make,must
106,Integromat,must
106,Zapier,must
106,Python,must
106,REST APIs,must
106,API integration,must
106,OpenAI,must
106,ElevenLabs,must
106,Whisper,must
106,Twilio,must
106,Asterisk,must
106,MySQL,nice
106,PostgreSQL,nice
106,Airtable,nice
106,Node.js,nice
106,JavaScript,nice
106,Python,tech_stack
106,n8n,tech_stack
106,Make,tech_stack
106,Integromat,tech_stack
106,Zapier,tech_stack
106,OpenAI,tech_stack
106,ElevenLabs,tech_stack
106,Whisper,tech_stack
106,Twilio,tech_stack
106,Asterisk,tech_stack
