job_id,skill,importance,skill_norm
115,Azure Bot Services,tech_stack,azure bot services
115,OpenAI,tech_stack,openai
115,LLM APIs,tech_stack,llm apis
115,SQL,tech_stack,sql
115,NoSQL,tech_stack,nosql
115,REST APIs,tech_stack,rest apis
115,JSON,tech_stack,json
115,Web Services,tech_stack,web services
115,Azure,tech_stack,azure
115,Capacidad analítica,soft_skill,capacidad analítica
115,Orientación a la solución,soft_skill,orientación a la solución
115,Ganas de aprender,soft_skill,ganas de aprender
115,Documentación,soft_skill,documentación
115,Comunicación,soft_skill,comunicación
115,Trabajo en equipo,soft_skill,trabajo en equipo
115,Contrato indefinido,benefit,contrato indefinido
115,Remuneración según experiencia,benefit,remuneración según experiencia
116,Prompting,must,prompting
116,Microsoft 365,must,microsoft 365
116,Microsoft Teams,must,microsoft teams
116,Microsoft Planner,must,microsoft planner
116,Outlook,must,outlook
116,Microsoft 365,tech_stack,microsoft 365
116,Microsoft Teams,tech_stack,microsoft teams
116,Microsoft Planner,tech_stack,microsoft planner
116,Outlook,tech_stack,outlook
116,Organizational skills,soft_skill,organizational skills
116,Technological curiosity,soft_skill,technological curiosity
116,Ability to explain concepts simply,soft_skill,ability to explain concepts simply
116,Problem solving,soft_skill,problem solving
116,Collaboration,soft_skill,collaboration
116,English (Advanced),language,english (advanced)
117,OpenCV,must,opencv
117,YOLO,must,yolo
117,Docker,must,docker
117,Git,must,git
117,REST APIs,must,rest apis
117,MQTT,must,mqtt
117,MLflow,nice,mlflow
117,TFX,nice,tfx
117,OpenCV,tech_stack,opencv
117,YOLO,tech_stack,yolo
117,Docker,tech_stack,docker
117,Git,tech_stack,git
117,REST APIs,tech_stack,rest apis
117,MQTT,tech_stack,mqtt
117,AWS,tech_stack,aws
117,Azure,tech_stack,azure
117,PLC,tech_stack,plc
117,SCADA,tech_stack,scada
117,English (B2),language,english (b2)
117,Seguro médico,benefit,seguro médico
117,Trabajo híbrido (presencial al menos 1 día a la semana),benefit,trabajo híbrido (presencial al menos 1 día a la semana)
117,Entorno de trabajo vanguardista,benefit,entorno de trabajo vanguardista
117,Campus abierto 24h,benefit,campus abierto 24h
117,Transversalidad de proyectos,benefit,transversalidad de proyectos
117,Colaboración con grandes partners fabricantes,benefit,colaboración con grandes partners fabricantes
118,Node.js,must,node.js
118,JavaScript,must,javascript
118,Python,must,python
118,Spring Boot,must,spring boot
118,PostgreSQL,must,postgresql
118,MongoDB,must,mongodb
118,AWS,must,aws
118,Liderazgo,must,liderazgo
118,Desarrollo back-end,must,desarrollo back-end
118,Docker,nice,docker
118,Kubernetes,nice,kubernetes
118,Microservicios,nice,microservicios
118,Machine Learning,nice,machine learning
118,Scrum,nice,scrum
118,Kanban,nice,kanban
118,Jira,nice,jira
118,Trello,nice,trello
118,Node.js,tech_stack,node.js
118,JavaScript,tech_stack,javascript
118,Python,tech_stack,python
118,Spring Boot,tech_stack,spring boot
118,PostgreSQL,tech_stack,postgresql
118,MongoDB,tech_stack,mongodb
118,AWS,tech_stack,aws
118,React.js,tech_stack,react.js
118,OpenAI API,tech_stack,openai api
118,Liderazgo,soft_skill,liderazgo
118,Toma de decisiones estratégicas,soft_skill,toma de decisiones estratégicas
118,Gestión de equipos,soft_skill,gestión de equipos
118,Comunicación,soft_skill,comunicación
118,Coordinación,soft_skill,coordinación
118,Ambiente de trabajo dinámico e innovador,benefit,ambiente de trabajo dinámico e innovador
118,Oportunidades de crecimiento y desarrollo profesional,benefit,oportunidades de crecimiento y desarrollo profesional
118,Posibilidad de asumir rol de CTO,benefit,posibilidad de asumir rol de cto
118,Trabajo remoto,benefit,trabajo remoto
119,PHP,must,php
119,Go,must,go
119,APIs,must,apis
119,Microservices,must,microservices
119,SQL,must,sql
119,Cloud,must,cloud
119,Inglés,must,inglés
119,STT,nice,stt
119,TTS,nice,tts
119,LLMs,nice,llms
119,Google Cloud,nice,google cloud
119,AWS,nice,aws
119,Azure,nice,azure
119,OpenAI,nice,openai
119,telefonía IP,nice,telefonía ip
119,SIP,nice,sip
119,Docker,nice,docker
119,Kubernetes,nice,kubernetes
119,métricas de rendimiento,nice,métricas de rendimiento
119,observabilidad,nice,observabilidad
119,Go,tech_stack,go
119,PHP,tech_stack,php
119,SQL,tech_stack,sql
119,AWS,tech_stack,aws
119,Google Cloud,tech_stack,google cloud
119,Azure,tech_stack,azure
119,OpenAI,tech_stack,openai
119,Docker,tech_stack,docker
119,Kubernetes,tech_stack,kubernetes
119,iniciativa,soft_skill,iniciativa
119,aprendizaje continuo,soft_skill,aprendizaje continuo
119,trabajo en equipo,soft_skill,trabajo en equipo
119,comunicación,soft_skill,comunicación
119,resolución de problemas,soft_skill,resolución de problemas
119,autonomía,soft_skill,autonomía
119,Español,language,español
119,Inglés,language,inglés
119,Contrato indefinido,benefit,contrato indefinido
119,Salario competitivo,benefit,salario competitivo
119,Seguro médico privado,benefit,seguro médico privado
119,Participación en proyectos de IA generativa y Voice AI,benefit,participación en proyectos de ia generativa y voice ai
119,Acceso a comunidad tecnológica de Everfield,benefit,acceso a comunidad tecnológica de everfield
119,Carrera profesional definida,benefit,carrera profesional definida
119,Cultura de ingeniería moderna basada en calidad y autonomía,benefit,cultura de ingeniería moderna basada en calidad y autonomía
120,proactividad,must,proactividad
120,comunicación,must,comunicación
120,orientación a resultados,must,orientación a resultados
120,proactividad,soft_skill,proactividad
120,comunicación,soft_skill,comunicación
120,orientación a resultados,soft_skill,orientación a resultados
120,Formación completa en producto y técnicas de venta,benefit,formación completa en producto y técnicas de venta
120,Oportunidad de continuar en campañas tecnológicas de primer nivel,benefit,oportunidad de continuar en campañas tecnológicas de primer nivel
120,"Ambiente dinámico, innovador y lleno de energía gamer",benefit,"ambiente dinámico, innovador y lleno de energía gamer"
121,proactiva,soft_skill,proactiva
121,comunicativa,soft_skill,comunicativa
121,orientada a resultados,soft_skill,orientada a resultados
121,trato con la gente,soft_skill,trato con la gente
121,Formación completa en producto y técnicas de venta,benefit,formación completa en producto y técnicas de venta
121,Oportunidad de continuar en campañas tecnológicas de primer nivel,benefit,oportunidad de continuar en campañas tecnológicas de primer nivel
121,"Ambiente dinámico, innovador y lleno de energía gamer",benefit,"ambiente dinámico, innovador y lleno de energía gamer"
122,proactividad,must,proactividad
122,comunicación,must,comunicación
122,orientación a resultados,must,orientación a resultados
122,disponibilidad en horarios,must,disponibilidad en horarios
122,proactividad,soft_skill,proactividad
122,comunicación,soft_skill,comunicación
122,orientación a resultados,soft_skill,orientación a resultados
122,Formación completa en producto y técnicas de venta,benefit,formación completa en producto y técnicas de venta
122,Posibilidad de seguir en campañas tecnológicas de primer nivel,benefit,posibilidad de seguir en campañas tecnológicas de primer nivel
122,Ambiente dinámico e innovador,benefit,ambiente dinámico e innovador
123,technology passion,must,technology passion
123,video game knowledge,must,video game knowledge
123,proactive,must,proactive
123,communication,must,communication
123,results oriented,must,results oriented
123,proactive,soft_skill,proactive
123,communication,soft_skill,communication
123,results oriented,soft_skill,results oriented
123,product and sales training,benefit,product and sales training
123,opportunity to continue in top tech campaigns,benefit,opportunity to continue in top tech campaigns
123,dynamic innovative environment,benefit,dynamic innovative environment
124,pasión por la tecnología y los videojuegos,soft_skill,pasión por la tecnología y los videojuegos
124,proactiva,soft_skill,proactiva
124,comunicativa,soft_skill,comunicativa
124,orientada a resultados,soft_skill,orientada a resultados
124,disponibilidad en fechas y horarios,soft_skill,disponibilidad en fechas y horarios
124,Formación completa en producto y técnicas de venta,benefit,formación completa en producto y técnicas de venta
124,Posibilidad de seguir en campañas tecnológicas de primer nivel,benefit,posibilidad de seguir en campañas tecnológicas de primer nivel
124,"Ambiente dinámico, innovador y con contacto directo con público gamer y tech",benefit,"ambiente dinámico, innovador y con contacto directo con público gamer y tech"
125,pasión por la tecnología y los videojuegos,must,pasión por la tecnología y los videojuegos
125,proactividad,must,proactividad
125,comunicación,must,comunicación
125,orientación a resultados,must,orientación a resultados
125,disponibilidad en fechas y horarios,must,disponibilidad en fechas y horarios
125,proactividad,soft_skill,proactividad
125,comunicación,soft_skill,comunicación
125,orientación a resultados,soft_skill,orientación a resultados
125,Formación completa en producto y técnicas de venta,benefit,formación completa en producto y técnicas de venta
125,Posibilidad de seguir en campañas tecnológicas de primer nivel,benefit,posibilidad de seguir en campañas tecnológicas de primer nivel
125,Ambiente dinámico e innovador,benefit,ambiente dinámico e innovador
125,Salario 9€/hora + incentivos por objetivos,benefit,salario 9€/hora + incentivos por objetivos
126,pasión por la tecnología y los videojuegos,must,pasión por la tecnología y los videojuegos
126,proactiva,must,proactiva
126,comunicativa,must,comunicativa
126,orientada a resultados,must,orientada a resultados
126,disponibilidad en las fechas y horarios indicados,must,disponibilidad en las fechas y horarios indicados
126,proactiva,soft_skill,proactiva
126,comunicativa,soft_skill,comunicativa
126,orientada a resultados,soft_skill,orientada a resultados
126,Formación completa en producto y técnicas de venta,benefit,formación completa en producto y técnicas de venta
126,Oportunidad de continuar en campañas tecnológicas de primer nivel,benefit,oportunidad de continuar en campañas tecnológicas de primer nivel
126,"Ambiente dinámico, innovador y lleno de energía gamer",benefit,"ambiente dinámico, innovador y lleno de energía gamer"
127,comunicativa,soft_skill,comunicativa
127,orientada a resultados,soft_skill,orientada a resultados
127,proactiva,soft_skill,proactiva
127,Formación completa en producto y técnicas de venta,benefit,formación completa en producto y técnicas de venta
127,Oportunidad de continuar en campañas tecnológicas de primer nivel,benefit,oportunidad de continuar en campañas tecnológicas de primer nivel
127,"Ambiente dinámico, innovador y lleno de energía gamer",benefit,"ambiente dinámico, innovador y lleno de energía gamer"
128,Comunicación,must,comunicación
128,Proactividad,must,proactividad
128,Orientación a resultados,must,orientación a resultados
128,Comunicación,soft_skill,comunicación
128,Proactividad,soft_skill,proactividad
128,Orientación a resultados,soft_skill,orientación a resultados
128,Formación completa en producto y técnicas de venta,benefit,formación completa en producto y técnicas de venta
128,Oportunidad de continuar en campañas tecnológicas de primer nivel,benefit,oportunidad de continuar en campañas tecnológicas de primer nivel
128,"Ambiente dinámico, innovador y lleno de energía gamer",benefit,"ambiente dinámico, innovador y lleno de energía gamer"
129,proactiva,soft_skill,proactiva
129,comunicativa,soft_skill,comunicativa
129,orientada a resultados,soft_skill,orientada a resultados
129,pasión por la tecnología y los videojuegos,soft_skill,pasión por la tecnología y los videojuegos
129,Formación completa en producto y técnicas de venta,benefit,formación completa en producto y técnicas de venta
129,Oportunidad de continuar en campañas tecnológicas de primer nivel,benefit,oportunidad de continuar en campañas tecnológicas de primer nivel
129,"Ambiente dinámico, innovador y lleno de energía gamer",benefit,"ambiente dinámico, innovador y lleno de energía gamer"
130,Python,must,python
130,TensorFlow,must,tensorflow
130,PyTorch,must,pytorch
130,Conocimiento del sector industrial/manufacturing,nice,conocimiento del sector industrial/manufacturing
130,Python,tech_stack,python
130,TensorFlow,tech_stack,tensorflow
130,PyTorch,tech_stack,pytorch
130,Trabajo en equipo,soft_skill,trabajo en equipo
130,Colaboración,soft_skill,colaboración
130,Resolución de problemas,soft_skill,resolución de problemas
130,English,language,english
130,Seguro médico,benefit,seguro médico
130,Días extra de vacaciones,benefit,días extra de vacaciones
130,Formación continua,benefit,formación continua
130,Desarrollo profesional,benefit,desarrollo profesional
130,Horario flexible,benefit,horario flexible
131,Cloud services,must,cloud services
131,AI,must,ai
131,Data & Analytics,must,data & analytics
131,AWS,must,aws
131,Google Cloud,must,google cloud
131,English (high),must,english (high)
131,communication,must,communication
131,teamwork,must,teamwork
131,entrepreneurial mindset,must,entrepreneurial mindset
131,AWS,tech_stack,aws
131,Google Cloud,tech_stack,google cloud
131,verbal and written communication,soft_skill,verbal and written communication
131,team collaboration,soft_skill,team collaboration
131,ability to articulate complex concepts,soft_skill,ability to articulate complex concepts
131,customer focus,soft_skill,customer focus
131,entrepreneurial mindset,soft_skill,entrepreneurial mindset
131,English,language,english
132,.NET,must,.net
132,LangChain,must,langchain
132,CrewAI,must,crewai
132,AutoGen,must,autogen
132,API integration,must,api integration
132,LLM integration,must,llm integration
132,.NET,tech_stack,.net
132,LangChain,tech_stack,langchain
132,CrewAI,tech_stack,crewai
132,AutoGen,tech_stack,autogen
132,Leadership,soft_skill,leadership
132,Strategic thinking,soft_skill,strategic thinking
132,Continuous learning,soft_skill,continuous learning
133,liderazgo técnico,soft_skill,liderazgo técnico
133,colaboración,soft_skill,colaboración
134,IA generativa,must,ia generativa
134,RPA,must,rpa
134,APIs,must,apis
134,automatización de procesos,must,automatización de procesos
134,agentes inteligentes,must,agentes inteligentes
134,analítica de datos,must,analítica de datos
134,IA generativa,tech_stack,ia generativa
134,RPA,tech_stack,rpa
134,APIs,tech_stack,apis
134,Microsoft,tech_stack,microsoft
134,Visión estratégica,soft_skill,visión estratégica
134,Orientación a resultados,soft_skill,orientación a resultados
134,Capacidad para conectar negocio y tecnología,soft_skill,capacidad para conectar negocio y tecnología
134,Comunicación persuasiva,soft_skill,comunicación persuasiva
134,Narrativa de valor,soft_skill,narrativa de valor
134,Liderazgo transversal,soft_skill,liderazgo transversal
134,Colaboración interdepartamental,soft_skill,colaboración interdepartamental
134,Espíritu emprendedor,soft_skill,espíritu emprendedor
134,Pensamiento sistémico,soft_skill,pensamiento sistémico
134,Contrato indefinido,benefit,contrato indefinido
134,Hybrid work / teletrabajo,benefit,hybrid work / teletrabajo
134,Tarjeta restaurante,benefit,tarjeta restaurante
134,Budget para equipamiento tecnológico,benefit,budget para equipamiento tecnológico
134,Certificaciones oficiales de Microsoft,benefit,certificaciones oficiales de microsoft
134,Plan de Reference Reward,benefit,plan de reference reward
134,23 días laborables de vacaciones,benefit,23 días laborables de vacaciones
134,Eventos corporativos anuales,benefit,eventos corporativos anuales
134,Acceso al Club de Beneficios,benefit,acceso al club de beneficios
134,Comida Healthy en oficina,benefit,comida healthy en oficina
134,Webinars Online,benefit,webinars online
135,Java,must,java
135,Maven,must,maven
135,Gradle,must,gradle
135,Spring Boot,must,spring boot
135,GitHub Copilot,must,github copilot
135,Amazon Q Developer,must,amazon q developer
135,OpenRewrite,must,openrewrite
135,CI/CD,must,ci/cd
135,Vulnerability remediation,must,vulnerability remediation
135,Unit test coverage >60%,must,unit test coverage >60%
135,Refactoring,must,refactoring
135,Technical documentation,must,technical documentation
135,Struts,nice,struts
135,EJB,nice,ejb
135,JNI,nice,jni
135,Java Web Start,nice,java web start
135,Internal APIs,nice,internal apis
135,High documentation traceability,nice,high documentation traceability
135,Java,tech_stack,java
135,Maven,tech_stack,maven
135,Gradle,tech_stack,gradle
135,Spring Boot,tech_stack,spring boot
135,GitHub Copilot,tech_stack,github copilot
135,Amazon Q Developer,tech_stack,amazon q developer
135,OpenRewrite,tech_stack,openrewrite
135,Git,tech_stack,git
135,Analytical thinking,soft_skill,analytical thinking
135,Autonomy,soft_skill,autonomy
135,Clear communication,soft_skill,clear communication
135,Adaptability,soft_skill,adaptability
135,Collaboration,soft_skill,collaboration
135,Professional development,benefit,professional development
135,Flexibility and work-life balance,benefit,flexibility and work-life balance
135,DXC Learning and certifications,benefit,dxc learning and certifications
135,Social benefits,benefit,social benefits
135,Stable employment,benefit,stable employment
136,Machine Learning,must,machine learning
136,Python,must,python
136,IA Generativa,nice,ia generativa
136,frameworks,nice,frameworks
136,Python,tech_stack,python
136,Análisis,soft_skill,análisis
136,Resolución de problemas,soft_skill,resolución de problemas
136,Comunicación,soft_skill,comunicación
136,Trabajo en equipo,soft_skill,trabajo en equipo
136,Español,language,español
136,Inglés,language,inglés
136,Seguro médico,benefit,seguro médico
136,Seguro de vida,benefit,seguro de vida
136,Seguro de accidentes,benefit,seguro de accidentes
136,Servicio médico,benefit,servicio médico
136,Programas de bienestar,benefit,programas de bienestar
136,Programa de retribución flexible,benefit,programa de retribución flexible
136,Compra de acciones,benefit,compra de acciones
136,"Programas de flexibilidad (horaria, días libres, vacaciones)",benefit,"programas de flexibilidad (horaria, días libres, vacaciones)"
136,Itinerario formativo individualizado,benefit,itinerario formativo individualizado
136,Programas de sostenibilidad,benefit,programas de sostenibilidad
136,Fundación Accenture,benefit,fundación accenture
136,Red de empleados por la diversidad,benefit,red de empleados por la diversidad
136,Oficina Bankinter con condiciones especiales,benefit,oficina bankinter con condiciones especiales
136,Reparto de beneficios,benefit,reparto de beneficios
137,proactivity,must,proactivity
137,communication,must,communication
137,results orientation,must,results orientation
137,proactivity,soft_skill,proactivity
137,communication,soft_skill,communication
137,results orientation,soft_skill,results orientation
137,passion for technology and gaming,soft_skill,passion for technology and gaming
137,Complete product and sales training,benefit,complete product and sales training
137,Opportunity to continue in top technological campaigns,benefit,opportunity to continue in top technological campaigns
137,Dynamic and innovative gaming-oriented environment,benefit,dynamic and innovative gaming-oriented environment
138,proactivo/a,soft_skill,proactivo/a
138,comunicativo/a,soft_skill,comunicativo/a
138,orientado/a a resultados,soft_skill,orientado/a a resultados
138,trato con público,soft_skill,trato con público
138,Formación completa en producto y técnicas de venta,benefit,formación completa en producto y técnicas de venta
138,Posibilidad de seguir en campañas tecnológicas de primer nivel,benefit,posibilidad de seguir en campañas tecnológicas de primer nivel
138,Ambiente dinámico e innovador,benefit,ambiente dinámico e innovador
139,pasión por la tecnología,must,pasión por la tecnología
139,pasión por los videojuegos,must,pasión por los videojuegos
139,comunicación,must,comunicación
139,proactividad,must,proactividad
139,orientación a resultados,must,orientación a resultados
139,disponibilidad horaria,must,disponibilidad horaria
139,conocimiento de realidad virtual,nice,conocimiento de realidad virtual
139,experiencia en ventas,nice,experiencia en ventas
139,atención al cliente,nice,atención al cliente
139,comunicación,soft_skill,comunicación
139,proactividad,soft_skill,proactividad
139,orientación a resultados,soft_skill,orientación a resultados
139,trabajo en equipo,soft_skill,trabajo en equipo
139,Spanish,language,spanish
139,formación completa en producto y técnicas de venta,benefit,formación completa en producto y técnicas de venta
139,oportunidad de continuar en campañas tecnológicas,benefit,oportunidad de continuar en campañas tecnológicas
139,ambiente dinámico e innovador,benefit,ambiente dinámico e innovador
140,responsabilidad,soft_skill,responsabilidad
140,compromiso,soft_skill,compromiso
140,dinámico,soft_skill,dinámico
140,resolutivo,soft_skill,resolutivo
140,Inglés (alto),language,inglés (alto)
140,Seguro médico,benefit,seguro médico
140,Vale de comida/restaurante,benefit,vale de comida/restaurante
140,Transporte,benefit,transporte
140,Guardería,benefit,guardería
140,23 días de vacaciones,benefit,23 días de vacaciones
140,Formación tecnológica,benefit,formación tecnológica
140,Club de beneficios,benefit,club de beneficios
141,Diseño de procesos logísticos,must,diseño de procesos logísticos
141,Automatización de procesos logísticos,must,automatización de procesos logísticos
141,Optimización de procesos logísticos,must,optimización de procesos logísticos
141,Análisis de datos,must,análisis de datos
141,Excel avanzado,must,excel avanzado
141,Power BI,must,power bi
141,Integración de IA,must,integración de ia
141,Big Data,must,big data
141,Gestión de WMS,must,gestión de wms
141,AGVs,must,agvs
141,Conocimiento de ERP,must,conocimiento de erp
141,Conocimiento de MES,must,conocimiento de mes
141,Análisis de KPIs,must,análisis de kpis
141,Mejora continua,must,mejora continua
141,Reducción de costos,must,reducción de costos
141,Excel,tech_stack,excel
141,Power BI,tech_stack,power bi
141,IA,tech_stack,ia
141,Big Data,tech_stack,big data
141,WMS,tech_stack,wms
141,AGV,tech_stack,agv
141,ERP,tech_stack,erp
141,MES,tech_stack,mes
141,Actitud,soft_skill,actitud
141,Compromiso,soft_skill,compromiso
141,Trabajo en equipo,soft_skill,trabajo en equipo
141,Colaboración,soft_skill,colaboración
141,Orientación a la mejora continua,soft_skill,orientación a la mejora continua
141,Inglés B2,language,inglés b2
142,Social Listening (Sprinklr),must,social listening (sprinklr)
142,Social Listening (Youscan),must,social listening (youscan)
142,Social Listening (Brandwatch),must,social listening (brandwatch)
142,Social Listening (Sprout Social),must,social listening (sprout social)
142,Campañas digitales y de redes sociales,must,campañas digitales y de redes sociales
142,Performance marketing,must,performance marketing
142,Salesforce Marketing Cloud,must,salesforce marketing cloud
142,SQL databases,must,sql databases
142,NoSQL databases,must,nosql databases
142,Data modeling,must,data modeling
142,Data quality,must,data quality
142,Social Web APIs,must,social web apis
142,Publicidad/analytics connectors,must,publicidad/analytics connectors
142,DOMO,must,domo
142,Gemini,must,gemini
142,GPT-5,must,gpt-5
142,Perplexity,must,perplexity
142,Claude,must,claude
142,Python,nice,python
142,R,nice,r
142,API development,nice,api development
142,ETL/ELT pipelines,nice,etl/elt pipelines
142,Airflow,nice,airflow
142,Prefect,nice,prefect
142,Git,nice,git
142,AWS,nice,aws
142,GCP,nice,gcp
142,Azure,nice,azure
142,Tableau,nice,tableau
142,Power BI,nice,power bi
142,D3.js,nice,d3.js
142,Causal modeling,nice,causal modeling
142,Experiment design,nice,experiment design
142,Python,tech_stack,python
142,R,tech_stack,r
142,SQL,tech_stack,sql
142,NoSQL,tech_stack,nosql
142,Sprinklr,tech_stack,sprinklr
142,Youscan,tech_stack,youscan
142,Brandwatch,tech_stack,brandwatch
142,Sprout Social,tech_stack,sprout social
142,Salesforce Marketing Cloud,tech_stack,salesforce marketing cloud
142,DOMO,tech_stack,domo
142,Gemini,tech_stack,gemini
142,GPT-5,tech_stack,gpt-5
142,Perplexity,tech_stack,perplexity
142,Claude,tech_stack,claude
142,Airflow,tech_stack,airflow
142,Prefect,tech_stack,prefect
142,Git,tech_stack,git
142,AWS,tech_stack,aws
142,GCP,tech_stack,gcp
142,Azure,tech_stack,azure
142,Tableau,tech_stack,tableau
142,Power BI,tech_stack,power bi
142,D3.js,tech_stack,d3.js
142,Leadership,soft_skill,leadership
142,Stakeholder management,soft_skill,stakeholder management
142,Executive storytelling,soft_skill,executive storytelling
142,Structured thinking,soft_skill,structured thinking
142,Impact orientation,soft_skill,impact orientation
142,Proactivity,soft_skill,proactivity
142,Continuous improvement,soft_skill,continuous improvement
142,Cross‑functional collaboration,soft_skill,cross‑functional collaboration
142,Mentoring,soft_skill,mentoring
142,Strategic planning,soft_skill,strategic planning
142,Budget management,soft_skill,budget management
142,Governance,soft_skill,governance
142,Communication,soft_skill,communication
142,English,language,english
142,Contrato indefinido,benefit,contrato indefinido
142,23 días hábiles de vacaciones + día libre por cumpleaños,benefit,23 días hábiles de vacaciones + día libre por cumpleaños
142,Seguro médico y dental privado,benefit,seguro médico y dental privado
142,Compensación teletrabajo 66 € brutos mensuales,benefit,compensación teletrabajo 66 € brutos mensuales
142,"Tarjetas restaurante, transporte y guardería (Cobee)",benefit,"tarjetas restaurante, transporte y guardería (cobee)"
142,Modelo híbrido de trabajo (remoto y presencial),benefit,modelo híbrido de trabajo (remoto y presencial)
142,Posibilidad de llevar mascota a la oficina,benefit,posibilidad de llevar mascota a la oficina
142,Flexibilidad horaria,benefit,flexibilidad horaria
142,Movilidad interna dentro de la empresa,benefit,movilidad interna dentro de la empresa
142,Programa de voluntariado (40 h al año),benefit,programa de voluntariado (40 h al año)
143,Adobe Premiere,must,adobe premiere
143,Figma,must,figma
143,Photoshop,must,photoshop
143,Illustrator,must,illustrator
143,Canva,must,canva
143,Generative AI,must,generative ai
143,After Effects,nice,after effects
143,CapCut,nice,capcut
143,Advanced prompting,nice,advanced prompting
143,Adobe Premiere,tech_stack,adobe premiere
143,Figma,tech_stack,figma
143,Photoshop,tech_stack,photoshop
143,Illustrator,tech_stack,illustrator
143,Canva,tech_stack,canva
143,After Effects,tech_stack,after effects
143,CapCut,tech_stack,capcut
143,Generative AI,tech_stack,generative ai
143,Proactive,soft_skill,proactive
143,Solutions‑driven,soft_skill,solutions‑driven
143,Fast learner,soft_skill,fast learner
143,Strong communication,soft_skill,strong communication
143,Project management,soft_skill,project management
143,Ability to work under tight deadlines,soft_skill,ability to work under tight deadlines
143,Collaborative,soft_skill,collaborative
143,Creative thinking,soft_skill,creative thinking
143,Curiosity,soft_skill,curiosity
143,Data‑driven testing,soft_skill,data‑driven testing
143,Spanish,language,spanish
143,English,language,english
143,International company with presence in 40+ countries,benefit,international company with presence in 40+ countries
143,Mentorship and guidance,benefit,mentorship and guidance
143,Dynamic work environment,benefit,dynamic work environment
143,40% discount on Fever events,benefit,40% discount on fever events
143,Madrid office with travel opportunities,benefit,madrid office with travel opportunities
143,Home office friendly and flexible schedule,benefit,home office friendly and flexible schedule
143,Young international team,benefit,young international team
143,Health insurance,benefit,health insurance
143,Flexible remuneration with tax exemption via Cobee,benefit,flexible remuneration with tax exemption via cobee
143,English and Spanish lessons,benefit,english and spanish lessons
143,Gympass membership,benefit,gympass membership
143,"Free food, drink and fruit",benefit,"free food, drink and fruit"
143,Advance salary option through Payflow,benefit,advance salary option through payflow
144,Apache Spark,must,apache spark
144,Apache Kafka,must,apache kafka
144,SQL,must,sql
144,SCRUM,must,scrum
144,Machine Learning,must,machine learning
144,Big Data Architectures,must,big data architectures
144,Java,must,java
144,Python,must,python
144,Apache Spark,tech_stack,apache spark
144,Apache Kafka,tech_stack,apache kafka
144,SQL,tech_stack,sql
144,Java,tech_stack,java
144,Python,tech_stack,python
144,Horario flexible,benefit,horario flexible
144,Jornada intensiva en verano,benefit,jornada intensiva en verano
144,Teletrabajo,benefit,teletrabajo
144,Seguro médico privado con póliza dental y seguro de accidentes,benefit,seguro médico privado con póliza dental y seguro de accidentes
144,"Plan de retribución flexible (tickets restaurante, tickets guardería, seguro médico para familiar)",benefit,"plan de retribución flexible (tickets restaurante, tickets guardería, seguro médico para familiar)"
144,"Actividades de equipo, eventos y competiciones deportivas",benefit,"actividades de equipo, eventos y competiciones deportivas"
144,Acceso a la plataforma Gympass,benefit,acceso a la plataforma gympass
144,Dress code casual,benefit,dress code casual
144,Relocation package,benefit,relocation package
144,Fruta y café en el comedor,benefit,fruta y café en el comedor
145,Python,must,python
145,C#,must,c#
145,TouchDesigner,must,touchdesigner
145,Unreal Engine,must,unreal engine
145,Unity,must,unity
145,OpenAI API,must,openai api
145,Stability AI API,must,stability ai api
145,OpenCV,must,opencv
145,Kinect,must,kinect
145,RealSense,must,realsense
145,Python,tech_stack,python
145,C#,tech_stack,c#
145,TouchDesigner,tech_stack,touchdesigner
145,Unreal Engine,tech_stack,unreal engine
145,Unity,tech_stack,unity
145,OpenAI API,tech_stack,openai api
145,Stability AI API,tech_stack,stability ai api
145,OpenCV,tech_stack,opencv
145,Kinect,tech_stack,kinect
145,RealSense,tech_stack,realsense
145,Curiosidad tecnológica,soft_skill,curiosidad tecnológica
145,Resolución de problemas,soft_skill,resolución de problemas
145,Pensamiento estructurado,soft_skill,pensamiento estructurado
145,Colaboración con equipos creativos,soft_skill,colaboración con equipos creativos
145,Proactividad,soft_skill,proactividad
145,Español,language,español
145,Inglés,language,inglés
146,PHP,must,php
146,MySQL,must,mysql
146,Apache,must,apache
146,Laravel,must,laravel
146,SOAP,must,soap
146,REST,must,rest
146,OAuth2,must,oauth2
146,OpenID,must,openid
146,JWT,must,jwt
146,GitHub Copilot,must,github copilot
146,Amazon Q Developer,must,amazon q developer
146,Kiro,must,kiro
146,OpenRewrite,must,openrewrite
146,CI/CD (basic),must,ci/cd (basic)
146,Vulnerability identification and resolution,must,vulnerability identification and resolution
146,Unit test coverage ≥60%,must,unit test coverage ≥60%
146,Technical documentation generation,must,technical documentation generation
146,React.js,nice,react.js
146,Python,nice,python
146,autogen,nice,autogen
146,langchain,nice,langchain
146,langgraph,nice,langgraph
146,API integration,nice,api integration
146,Legacy modernization experience,nice,legacy modernization experience
146,PHP,tech_stack,php
146,MySQL,tech_stack,mysql
146,Apache,tech_stack,apache
146,Laravel,tech_stack,laravel
146,SOAP,tech_stack,soap
146,REST,tech_stack,rest
146,OAuth2,tech_stack,oauth2
146,OpenID,tech_stack,openid
146,JWT,tech_stack,jwt
146,GitHub Copilot,tech_stack,github copilot
146,Amazon Q Developer,tech_stack,amazon q developer
146,Kiro,tech_stack,kiro
